01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2013,Vila Nova de Famalicão,Município,Privado,,,, hospitais,1
2013,Vila Nova de Famalicão,Município,Público,,,, hospitais,1
2013,Vila Nova de Famalicão,Município,Total,,,, hospitais,2
2013,Vila Nova de Foz Côa,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Nova de Foz Côa,Município,Privado,,,, hospitais,0
2013,Vila Nova de Foz Côa,Município,Público,,,, hospitais,0
2013,Vila Nova de Foz Côa,Município,Total,,,, hospitais,0
2013,Vila Nova de Gaia,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Nova de Gaia,Município,Privado,,,, hospitais,1
2013,Vila Nova de Gaia,Município,Público,,,, hospitais,2
2013,Vila Nova de Gaia,Município,Total,,,, hospitais,3
2013,Vila Nova de Paiva,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Nova de Paiva,Município,Privado,,,, hospitais,0
2013,Vila Nova de Paiva,Município,Público,,,, hospitais,0
2013,Vila Nova de Paiva,Município,Total,,,, hospitais,0
2013,Vila Nova de Poiares,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Nova de Poiares,Município,Privado,,,, hospitais,0
2013,Vila Nova de Poiares,Município,Público,,,, hospitais,0
2013,Vila Nova de Poiares,Município,Total,,,, hospitais,0
2013,Vila Pouca de Aguiar,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Pouca de Aguiar,Município,Privado,,,, hospitais,0
2013,Vila Pouca de Aguiar,Município,Público,,,, hospitais,0
2013,Vila Pouca de Aguiar,Município,Total,,,, hospitais,0
2013,Vila Real,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Real,Município,Privado,,,, hospitais,0
2013,Vila Real,Município,Público,,,, hospitais,1
2013,Vila Real,Município,Total,,,, hospitais,1
2013,Vila Real de Santo António,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Real de Santo António,Município,Privado,,,, hospitais,0
2013,Vila Real de Santo António,Município,Público,,,, hospitais,0
2013,Vila Real de Santo António,Município,Total,,,, hospitais,0
2013,Vila Velha de Ródão,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Velha de Ródão,Município,Privado,,,, hospitais,0
2013,Vila Velha de Ródão,Município,Público,,,, hospitais,0
2013,Vila Velha de Ródão,Município,Total,,,, hospitais,0
2013,Vila Verde,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Verde,Município,Privado,,,, hospitais,1
2013,Vila Verde,Município,Público,,,, hospitais,0
2013,Vila Verde,Município,Total,,,, hospitais,1
2013,Vila Viçosa,Município,Parceria público-privada,,,, hospitais,0
2013,Vila Viçosa,Município,Privado,,,, hospitais,0
2013,Vila Viçosa,Município,Público,,,, hospitais,0
2013,Vila Viçosa,Município,Total,,,, hospitais,0
2013,Vimioso,Município,Parceria público-privada,,,, hospitais,0
2013,Vimioso,Município,Privado,,,, hospitais,0
2013,Vimioso,Município,Público,,,, hospitais,0
2013,Vimioso,Município,Total,,,, hospitais,0
2013,Vinhais,Município,Parceria público-privada,,,, hospitais,0
2013,Vinhais,Município,Privado,,,, hospitais,0
2013,Vinhais,Município,Público,,,, hospitais,0
2013,Vinhais,Município,Total,,,, hospitais,0
2013,Viseu,Município,Parceria público-privada,,,, hospitais,0
2013,Viseu,Município,Privado,,,, hospitais,1
2013,Viseu,Município,Público,,,, hospitais,1
2013,Viseu,Município,Total,,,, hospitais,2
2013,Vizela,Município,Parceria público-privada,,,, hospitais,0
2013,Vizela,Município,Privado,,,, hospitais,0
2013,Vizela,Município,Público,,,, hospitais,0
2013,Vizela,Município,Total,,,, hospitais,0
2013,Vouzela,Município,Parceria público-privada,,,, hospitais,0
2013,Vouzela,Município,Privado,,,, hospitais,0
2013,Vouzela,Município,Público,,,, hospitais,0
2013,Vouzela,Município,Total,,,, hospitais,0
2014,Abrantes,Município,Parceria público-privada,,,, hospitais,0
2014,Abrantes,Município,Privado,,,, hospitais,0
2014,Abrantes,Município,Público,,,, hospitais,1
2014,Abrantes,Município,Total,,,, hospitais,1
2014,Águeda,Município,Parceria público-privada,,,, hospitais,0
2014,Águeda,Município,Privado,,,, hospitais,0
2014,Águeda,Município,Público,,,, hospitais,1
2014,Águeda,Município,Total,,,, hospitais,1
2014,Aguiar da Beira,Município,Parceria público-privada,,,, hospitais,0
2014,Aguiar da Beira,Município,Privado,,,, hospitais,0
2014,Aguiar da Beira,Município,Público,,,, hospitais,0
2014,Aguiar da Beira,Município,Total,,,, hospitais,0
2014,Alandroal,Município,Parceria público-privada,,,, hospitais,0
2014,Alandroal,Município,Privado,,,, hospitais,0
2014,Alandroal,Município,Público,,,, hospitais,0
2014,Alandroal,Município,Total,,,, hospitais,0
2014,Albergaria-a-Velha,Município,Parceria público-privada,,,, hospitais,0
2014,Albergaria-a-Velha,Município,Privado,,,, hospitais,0
2014,Albergaria-a-Velha,Município,Público,,,, hospitais,0
2014,Albergaria-a-Velha,Município,Total,,,, hospitais,0
2014,Albufeira,Município,Parceria público-privada,,,, hospitais,0
2014,Albufeira,Município,Privado,,,, hospitais,1
2014,Albufeira,Município,Público,,,, hospitais,0
2014,Albufeira,Município,Total,,,, hospitais,1
2014,Alcácer do Sal,Município,Parceria público-privada,,,, hospitais,0
2014,Alcácer do Sal,Município,Privado,,,, hospitais,0
2014,Alcácer do Sal,Município,Público,,,, hospitais,0
2014,Alcácer do Sal,Município,Total,,,, hospitais,0
2014,Alcanena,Município,Parceria público-privada,,,, hospitais,0
2014,Alcanena,Município,Privado,,,, hospitais,1
2014,Alcanena,Município,Público,,,, hospitais,0
2014,Alcanena,Município,Total,,,, hospitais,1
2014,Alcobaça,Município,Parceria público-privada,,,, hospitais,0
2014,Alcobaça,Município,Privado,,,, hospitais,0
2014,Alcobaça,Município,Público,,,, hospitais,1
2014,Alcobaça,Município,Total,,,, hospitais,1
2014,Alcochete,Município,Parceria público-privada,,,, hospitais,0
2014,Alcochete,Município,Privado,,,, hospitais,0
2014,Alcochete,Município,Público,,,, hospitais,0
2014,Alcochete,Município,Total,,,, hospitais,0
2014,Alcoutim,Município,Parceria público-privada,,,, hospitais,0
2014,Alcoutim,Município,Privado,,,, hospitais,0
2014,Alcoutim,Município,Público,,,, hospitais,0
2014,Alcoutim,Município,Total,,,, hospitais,0
2014,Alenquer,Município,Parceria público-privada,,,, hospitais,0
2014,Alenquer,Município,Privado,,,, hospitais,0
2014,Alenquer,Município,Público,,,, hospitais,0
2014,Alenquer,Município,Total,,,, hospitais,0
2014,Alfândega da Fé,Município,Parceria público-privada,,,, hospitais,0
2014,Alfândega da Fé,Município,Privado,,,, hospitais,0
2014,Alfândega da Fé,Município,Público,,,, hospitais,0
2014,Alfândega da Fé,Município,Total,,,, hospitais,0
2014,Alijó,Município,Parceria público-privada,,,, hospitais,0
2014,Alijó,Município,Privado,,,, hospitais,0
2014,Alijó,Município,Público,,,, hospitais,0
2014,Alijó,Município,Total,,,, hospitais,0
2014,Aljezur,Município,Parceria público-privada,,,, hospitais,0
2014,Aljezur,Município,Privado,,,, hospitais,0
2014,Aljezur,Município,Público,,,, hospitais,0
2014,Aljezur,Município,Total,,,, hospitais,0
2014,Aljustrel,Município,Parceria público-privada,,,, hospitais,0
2014,Aljustrel,Município,Privado,,,, hospitais,0
2014,Aljustrel,Município,Público,,,, hospitais,0
2014,Aljustrel,Município,Total,,,, hospitais,0
2014,Almada,Município,Parceria público-privada,,,, hospitais,0
2014,Almada,Município,Privado,,,, hospitais,0
2014,Almada,Município,Público,,,, hospitais,1
2014,Almada,Município,Total,,,, hospitais,1
2014,Almeida,Município,Parceria público-privada,,,, hospitais,0
2014,Almeida,Município,Privado,,,, hospitais,0
2014,Almeida,Município,Público,,,, hospitais,0
2014,Almeida,Município,Total,,,, hospitais,0
2014,Almeirim,Município,Parceria público-privada,,,, hospitais,0
2014,Almeirim,Município,Privado,,,, hospitais,0
2014,Almeirim,Município,Público,,,, hospitais,0
2014,Almeirim,Município,Total,,,, hospitais,0
2014,Almodôvar,Município,Parceria público-privada,,,, hospitais,0
2014,Almodôvar,Município,Privado,,,, hospitais,0
2014,Almodôvar,Município,Público,,,, hospitais,0
2014,Almodôvar,Município,Total,,,, hospitais,0
2014,Alpiarça,Município,Parceria público-privada,,,, hospitais,0
2014,Alpiarça,Município,Privado,,,, hospitais,0
2014,Alpiarça,Município,Público,,,, hospitais,0
2014,Alpiarça,Município,Total,,,, hospitais,0
2014,Alter do Chão,Município,Parceria público-privada,,,, hospitais,0
2014,Alter do Chão,Município,Privado,,,, hospitais,0
2014,Alter do Chão,Município,Público,,,, hospitais,0
2014,Alter do Chão,Município,Total,,,, hospitais,0
2014,Alvaiázere,Município,Parceria público-privada,,,, hospitais,0
2014,Alvaiázere,Município,Privado,,,, hospitais,1
2014,Alvaiázere,Município,Público,,,, hospitais,0
2014,Alvaiázere,Município,Total,,,, hospitais,1
2014,Alvito,Município,Parceria público-privada,,,, hospitais,0
2014,Alvito,Município,Privado,,,, hospitais,0
2014,Alvito,Município,Público,,,, hospitais,0
2014,Alvito,Município,Total,,,, hospitais,0
2014,Amadora,Município,Parceria público-privada,,,, hospitais,0
2014,Amadora,Município,Privado,,,, hospitais,1
2014,Amadora,Município,Público,,,, hospitais,1
2014,Amadora,Município,Total,,,, hospitais,2
2014,Amarante,Município,Parceria público-privada,,,, hospitais,0
2014,Amarante,Município,Privado,,,, hospitais,0
2014,Amarante,Município,Público,,,, hospitais,1
2014,Amarante,Município,Total,,,, hospitais,1
2014,Amares,Município,Parceria público-privada,,,, hospitais,0
2014,Amares,Município,Privado,,,, hospitais,1
2014,Amares,Município,Público,,,, hospitais,0
2014,Amares,Município,Total,,,, hospitais,1
2014,Anadia,Município,Parceria público-privada,,,, hospitais,0
2014,Anadia,Município,Privado,,,, hospitais,0
2014,Anadia,Município,Público,,,, hospitais,1
2014,Anadia,Município,Total,,,, hospitais,1
2014,Angra do Heroísmo,Município,Parceria público-privada,,,, hospitais,0
2014,Angra do Heroísmo,Município,Privado,,,, hospitais,2
2014,Angra do Heroísmo,Município,Público,,,, hospitais,1
2014,Angra do Heroísmo,Município,Total,,,, hospitais,3
2014,Ansião,Município,Parceria público-privada,,,, hospitais,0
2014,Ansião,Município,Privado,,,, hospitais,1
2014,Ansião,Município,Público,,,, hospitais,0
2014,Ansião,Município,Total,,,, hospitais,1
2014,Arcos de Valdevez,Município,Parceria público-privada,,,, hospitais,0
2014,Arcos de Valdevez,Município,Privado,,,, hospitais,0
2014,Arcos de Valdevez,Município,Público,,,, hospitais,0
2014,Arcos de Valdevez,Município,Total,,,, hospitais,0
2014,Arganil,Município,Parceria público-privada,,,, hospitais,0
2014,Arganil,Município,Privado,,,, hospitais,0
2014,Arganil,Município,Público,,,, hospitais,0
2014,Arganil,Município,Total,,,, hospitais,0
2014,Armamar,Município,Parceria público-privada,,,, hospitais,0
2014,Armamar,Município,Privado,,,, hospitais,0
2014,Armamar,Município,Público,,,, hospitais,0
2014,Armamar,Município,Total,,,, hospitais,0
2014,Arouca,Município,Parceria público-privada,,,, hospitais,0
2014,Arouca,Município,Privado,,,, hospitais,1
2014,Arouca,Município,Público,,,, hospitais,0
2014,Arouca,Município,Total,,,, hospitais,1
2014,Arraiolos,Município,Parceria público-privada,,,, hospitais,0
2014,Arraiolos,Município,Privado,,,, hospitais,0
2014,Arraiolos,Município,Público,,,, hospitais,0
2014,Arraiolos,Município,Total,,,, hospitais,0
2014,Arronches,Município,Parceria público-privada,,,, hospitais,0
2014,Arronches,Município,Privado,,,, hospitais,0
2014,Arronches,Município,Público,,,, hospitais,0
2014,Arronches,Município,Total,,,, hospitais,0
2014,Arruda dos Vinhos,Município,Parceria público-privada,,,, hospitais,0
2014,Arruda dos Vinhos,Município,Privado,,,, hospitais,0
2014,Arruda dos Vinhos,Município,Público,,,, hospitais,0
2014,Arruda dos Vinhos,Município,Total,,,, hospitais,0
2014,Aveiro,Município,Parceria público-privada,,,, hospitais,0
2014,Aveiro,Município,Privado,,,, hospitais,1
2014,Aveiro,Município,Público,,,, hospitais,1
2014,Aveiro,Município,Total,,,, hospitais,2
2014,Avis,Município,Parceria público-privada,,,, hospitais,0
2014,Avis,Município,Privado,,,, hospitais,0
2014,Avis,Município,Público,,,, hospitais,0
2014,Avis,Município,Total,,,, hospitais,0
2014,Azambuja,Município,Parceria público-privada,,,, hospitais,0
2014,Azambuja,Município,Privado,,,, hospitais,0
2014,Azambuja,Município,Público,,,, hospitais,0
2014,Azambuja,Município,Total,,,, hospitais,0
2014,Baião,Município,Parceria público-privada,,,, hospitais,0
2014,Baião,Município,Privado,,,, hospitais,0
2014,Baião,Município,Público,,,, hospitais,0
2014,Baião,Município,Total,,,, hospitais,0
2014,Barcelos,Município,Parceria público-privada,,,, hospitais,0
2014,Barcelos,Município,Privado,,,, hospitais,3
2014,Barcelos,Município,Público,,,, hospitais,1
2014,Barcelos,Município,Total,,,, hospitais,4
2014,Barrancos,Município,Parceria público-privada,,,, hospitais,0
2014,Barrancos,Município,Privado,,,, hospitais,0
2014,Barrancos,Município,Público,,,, hospitais,0
2014,Barrancos,Município,Total,,,, hospitais,0
2014,Barreiro,Município,Parceria público-privada,,,, hospitais,0
2014,Barreiro,Município,Privado,,,, hospitais,0
2014,Barreiro,Município,Público,,,, hospitais,1
2014,Barreiro,Município,Total,,,, hospitais,1
2014,Batalha,Município,Parceria público-privada,,,, hospitais,0
2014,Batalha,Município,Privado,,,, hospitais,0
2014,Batalha,Município,Público,,,, hospitais,0
2014,Batalha,Município,Total,,,, hospitais,0
2014,Beja,Município,Parceria público-privada,,,, hospitais,0
2014,Beja,Município,Privado,,,, hospitais,0
2014,Beja,Município,Público,,,, hospitais,1
2014,Beja,Município,Total,,,, hospitais,1
2014,Belmonte,Município,Parceria público-privada,,,, hospitais,0
2014,Belmonte,Município,Privado,,,, hospitais,0
2014,Belmonte,Município,Público,,,, hospitais,0
2014,Belmonte,Município,Total,,,, hospitais,0
2014,Benavente,Município,Parceria público-privada,,,, hospitais,0
2014,Benavente,Município,Privado,,,, hospitais,0
2014,Benavente,Município,Público,,,, hospitais,0
2014,Benavente,Município,Total,,,, hospitais,0
2014,Bombarral,Município,Parceria público-privada,,,, hospitais,0
2014,Bombarral,Município,Privado,,,, hospitais,0
2014,Bombarral,Município,Público,,,, hospitais,0
2014,Bombarral,Município,Total,,,, hospitais,0
2014,Borba,Município,Parceria público-privada,,,, hospitais,0
2014,Borba,Município,Privado,,,, hospitais,0
2014,Borba,Município,Público,,,, hospitais,0
2014,Borba,Município,Total,,,, hospitais,0
2014,Boticas,Município,Parceria público-privada,,,, hospitais,0
2014,Boticas,Município,Privado,,,, hospitais,0
2014,Boticas,Município,Público,,,, hospitais,0
2014,Boticas,Município,Total,,,, hospitais,0
2014,Braga,Município,Parceria público-privada,,,, hospitais,1
2014,Braga,Município,Privado,,,, hospitais,4
2014,Braga,Município,Público,,,, hospitais,0
2014,Braga,Município,Total,,,, hospitais,5
2014,Bragança,Município,Parceria público-privada,,,, hospitais,0
2014,Bragança,Município,Privado,,,, hospitais,0
2014,Bragança,Município,Público,,,, hospitais,1
2014,Bragança,Município,Total,,,, hospitais,1
2014,Cabeceiras de Basto,Município,Parceria público-privada,,,, hospitais,0
2014,Cabeceiras de Basto,Município,Privado,,,, hospitais,0
2014,Cabeceiras de Basto,Município,Público,,,, hospitais,0
2014,Cabeceiras de Basto,Município,Total,,,, hospitais,0
2014,Cadaval,Município,Parceria público-privada,,,, hospitais,0
2014,Cadaval,Município,Privado,,,, hospitais,0
2014,Cadaval,Município,Público,,,, hospitais,0
2014,Cadaval,Município,Total,,,, hospitais,0
2014,Caldas da Rainha,Município,Parceria público-privada,,,, hospitais,0
2014,Caldas da Rainha,Município,Privado,,,, hospitais,1
2014,Caldas da Rainha,Município,Público,,,, hospitais,1
2014,Caldas da Rainha,Município,Total,,,, hospitais,2
2014,Calheta [R.A.A.],Município,Parceria público-privada,,,, hospitais,0
2014,Calheta [R.A.A.],Município,Privado,,,, hospitais,0
2014,Calheta [R.A.A.],Município,Público,,,, hospitais,0
2014,Calheta [R.A.A.],Município,Total,,,, hospitais,0
2014,Calheta [R.A.M.],Município,Parceria público-privada,,,, hospitais,0
2014,Calheta [R.A.M.],Município,Privado,,,, hospitais,0
2014,Calheta [R.A.M.],Município,Público,,,, hospitais,0
2014,Calheta [R.A.M.],Município,Total,,,, hospitais,0
2014,Câmara de Lobos,Município,Parceria público-privada,,,, hospitais,0
2014,Câmara de Lobos,Município,Privado,,,, hospitais,0
2014,Câmara de Lobos,Município,Público,,,, hospitais,0
2014,Câmara de Lobos,Município,Total,,,, hospitais,0
2014,Caminha,Município,Parceria público-privada,,,, hospitais,0
2014,Caminha,Município,Privado,,,, hospitais,0
2014,Caminha,Município,Público,,,, hospitais,0
2014,Caminha,Município,Total,,,, hospitais,0
2014,Campo Maior,Município,Parceria público-privada,,,, hospitais,0
2014,Campo Maior,Município,Privado,,,, hospitais,0
2014,Campo Maior,Município,Público,,,, hospitais,0
2014,Campo Maior,Município,Total,,,, hospitais,0
2014,Cantanhede,Município,Parceria público-privada,,,, hospitais,0
2014,Cantanhede,Município,Privado,,,, hospitais,0
2014,Cantanhede,Município,Público,,,, hospitais,2
2014,Cantanhede,Município,Total,,,, hospitais,2
2014,Carrazeda de Ansiães,Município,Parceria público-privada,,,, hospitais,0
2014,Carrazeda de Ansiães,Município,Privado,,,, hospitais,0
2014,Carrazeda de Ansiães,Município,Público,,,, hospitais,0
2014,Carrazeda de Ansiães,Município,Total,,,, hospitais,0
2014,Carregal do Sal,Município,Parceria público-privada,,,, hospitais,0
2014,Carregal do Sal,Município,Privado,,,, hospitais,0
2014,Carregal do Sal,Município,Público,,,, hospitais,0
2014,Carregal do Sal,Município,Total,,,, hospitais,0
2014,Cartaxo,Município,Parceria público-privada,,,, hospitais,0
2014,Cartaxo,Município,Privado,,,, hospitais,0
2014,Cartaxo,Município,Público,,,, hospitais,0
2014,Cartaxo,Município,Total,,,, hospitais,0
2014,Cascais,Município,Parceria público-privada,,,, hospitais,1
2014,Cascais,Município,Privado,,,, hospitais,5
2014,Cascais,Município,Público,,,, hospitais,0
2014,Cascais,Município,Total,,,, hospitais,6
2014,Castanheira de Pêra,Município,Parceria público-privada,,,, hospitais,0
2014,Castanheira de Pêra,Município,Privado,,,, hospitais,0
2014,Castanheira de Pêra,Município,Público,,,, hospitais,0
2014,Castanheira de Pêra,Município,Total,,,, hospitais,0
2014,Castelo Branco,Município,Parceria público-privada,,,, hospitais,0
2014,Castelo Branco,Município,Privado,,,, hospitais,0
2014,Castelo Branco,Município,Público,,,, hospitais,1
2014,Castelo Branco,Município,Total,,,, hospitais,1
2014,Castelo de Paiva,Município,Parceria público-privada,,,, hospitais,0
2014,Castelo de Paiva,Município,Privado,,,, hospitais,0
2014,Castelo de Paiva,Município,Público,,,, hospitais,0
2014,Castelo de Paiva,Município,Total,,,, hospitais,0
2014,Castelo de Vide,Município,Parceria público-privada,,,, hospitais,0
2014,Castelo de Vide,Município,Privado,,,, hospitais,0
2014,Castelo de Vide,Município,Público,,,, hospitais,0
2014,Castelo de Vide,Município,Total,,,, hospitais,0
2014,Castro Daire,Município,Parceria público-privada,,,, hospitais,0
2014,Castro Daire,Município,Privado,,,, hospitais,0
2014,Castro Daire,Município,Público,,,, hospitais,0
2014,Castro Daire,Município,Total,,,, hospitais,0
2014,Castro Marim,Município,Parceria público-privada,,,, hospitais,0
2014,Castro Marim,Município,Privado,,,, hospitais,0
2014,Castro Marim,Município,Público,,,, hospitais,0
2014,Castro Marim,Município,Total,,,, hospitais,0
2014,Castro Verde,Município,Parceria público-privada,,,, hospitais,0
2014,Castro Verde,Município,Privado,,,, hospitais,0
2014,Castro Verde,Município,Público,,,, hospitais,0
2014,Castro Verde,Município,Total,,,, hospitais,0
2014,Celorico da Beira,Município,Parceria público-privada,,,, hospitais,0
2014,Celorico da Beira,Município,Privado,,,, hospitais,0
2014,Celorico da Beira,Município,Público,,,, hospitais,0
2014,Celorico da Beira,Município,Total,,,, hospitais,0
2014,Celorico de Basto,Município,Parceria público-privada,,,, hospitais,0
2014,Celorico de Basto,Município,Privado,,,, hospitais,0
2014,Celorico de Basto,Município,Público,,,, hospitais,0
2014,Celorico de Basto,Município,Total,,,, hospitais,0
2014,Chamusca,Município,Parceria público-privada,,,, hospitais,0
2014,Chamusca,Município,Privado,,,, hospitais,0
2014,Chamusca,Município,Público,,,, hospitais,0
2014,Chamusca,Município,Total,,,, hospitais,0
2014,Chaves,Município,Parceria público-privada,,,, hospitais,0
2014,Chaves,Município,Privado,,,, hospitais,0
2014,Chaves,Município,Público,,,, hospitais,1
2014,Chaves,Município,Total,,,, hospitais,1
2014,Cinfães,Município,Parceria público-privada,,,, hospitais,0
2014,Cinfães,Município,Privado,,,, hospitais,0
2014,Cinfães,Município,Público,,,, hospitais,0
2014,Cinfães,Município,Total,,,, hospitais,0
2014,Coimbra,Município,Parceria público-privada,,,, hospitais,0
2014,Coimbra,Município,Privado,,,, hospitais,4
2014,Coimbra,Município,Público,,,, hospitais,10
2014,Coimbra,Município,Total,,,, hospitais,14
2014,Condeixa-a-Nova,Município,Parceria público-privada,,,, hospitais,0
2014,Condeixa-a-Nova,Município,Privado,,,, hospitais,1
2014,Condeixa-a-Nova,Município,Público,,,, hospitais,0
2014,Condeixa-a-Nova,Município,Total,,,, hospitais,1
2014,Constância,Município,Parceria público-privada,,,, hospitais,0
2014,Constância,Município,Privado,,,, hospitais,0
2014,Constância,Município,Público,,,, hospitais,1
2014,Constância,Município,Total,,,, hospitais,1
2014,Coruche,Município,Parceria público-privada,,,, hospitais,0
2014,Coruche,Município,Privado,,,, hospitais,0
2014,Coruche,Município,Público,,,, hospitais,0
2014,Coruche,Município,Total,,,, hospitais,0
2014,Corvo,Município,Parceria público-privada,,,, hospitais,0
2014,Corvo,Município,Privado,,,, hospitais,0
2014,Corvo,Município,Público,,,, hospitais,0
2014,Corvo,Município,Total,,,, hospitais,0
2014,Covilhã,Município,Parceria público-privada,,,, hospitais,0
2014,Covilhã,Município,Privado,,,, hospitais,0
2014,Covilhã,Município,Público,,,, hospitais,1
2014,Covilhã,Município,Total,,,, hospitais,1
2014,Crato,Município,Parceria público-privada,,,, hospitais,0
2014,Crato,Município,Privado,,,, hospitais,0
2014,Crato,Município,Público,,,, hospitais,0
2014,Crato,Município,Total,,,, hospitais,0
2014,Cuba,Município,Parceria público-privada,,,, hospitais,0
2014,Cuba,Município,Privado,,,, hospitais,0
2014,Cuba,Município,Público,,,, hospitais,0
2014,Cuba,Município,Total,,,, hospitais,0
2014,Elvas,Município,Parceria público-privada,,,, hospitais,0
2014,Elvas,Município,Privado,,,, hospitais,0
2014,Elvas,Município,Público,,,, hospitais,1
2014,Elvas,Município,Total,,,, hospitais,1
2014,Entroncamento,Município,Parceria público-privada,,,, hospitais,0
2014,Entroncamento,Município,Privado,,,, hospitais,1
2014,Entroncamento,Município,Público,,,, hospitais,0
2014,Entroncamento,Município,Total,,,, hospitais,1
2014,Espinho,Município,Parceria público-privada,,,, hospitais,0
2014,Espinho,Município,Privado,,,, hospitais,0
2014,Espinho,Município,Público,,,, hospitais,1
2014,Espinho,Município,Total,,,, hospitais,1
2014,Esposende,Município,Parceria público-privada,,,, hospitais,0
2014,Esposende,Município,Privado,,,, hospitais,1
2014,Esposende,Município,Público,,,, hospitais,0
2014,Esposende,Município,Total,,,, hospitais,1
2014,Estarreja,Município,Parceria público-privada,,,, hospitais,0
2014,Estarreja,Município,Privado,,,, hospitais,0
2014,Estarreja,Município,Público,,,, hospitais,1
2014,Estarreja,Município,Total,,,, hospitais,1
2014,Estremoz,Município,Parceria público-privada,,,, hospitais,0
2014,Estremoz,Município,Privado,,,, hospitais,0
2014,Estremoz,Município,Público,,,, hospitais,0
2014,Estremoz,Município,Total,,,, hospitais,0
2014,Évora,Município,Parceria público-privada,,,, hospitais,0
2014,Évora,Município,Privado,,,, hospitais,1
2014,Évora,Município,Público,,,, hospitais,1
2014,Évora,Município,Total,,,, hospitais,2
2014,Fafe,Município,Parceria público-privada,,,, hospitais,0
2014,Fafe,Município,Privado,,,, hospitais,0
2014,Fafe,Município,Público,,,, hospitais,1
2014,Fafe,Município,Total,,,, hospitais,1
2014,Faro,Município,Parceria público-privada,,,, hospitais,0
2014,Faro,Município,Privado,,,, hospitais,1
2014,Faro,Município,Público,,,, hospitais,1
2014,Faro,Município,Total,,,, hospitais,2
2014,Felgueiras,Município,Parceria público-privada,,,, hospitais,0
2014,Felgueiras,Município,Privado,,,, hospitais,0
2014,Felgueiras,Município,Público,,,, hospitais,0
2014,Felgueiras,Município,Total,,,, hospitais,0
2014,Ferreira do Alentejo,Município,Parceria público-privada,,,, hospitais,0
2014,Ferreira do Alentejo,Município,Privado,,,, hospitais,0
2014,Ferreira do Alentejo,Município,Público,,,, hospitais,0
2014,Ferreira do Alentejo,Município,Total,,,, hospitais,0
2014,Ferreira do Zêzere,Município,Parceria público-privada,,,, hospitais,0
2014,Ferreira do Zêzere,Município,Privado,,,, hospitais,0
2014,Ferreira do Zêzere,Município,Público,,,, hospitais,0
2014,Ferreira do Zêzere,Município,Total,,,, hospitais,0
2014,Figueira da Foz,Município,Parceria público-privada,,,, hospitais,0
2014,Figueira da Foz,Município,Privado,,,, hospitais,0
2014,Figueira da Foz,Município,Público,,,, hospitais,1
2014,Figueira da Foz,Município,Total,,,, hospitais,1
2014,Figueira de Castelo Rodrigo,Município,Parceria público-privada,,,, hospitais,0
2014,Figueira de Castelo Rodrigo,Município,Privado,,,, hospitais,0
2014,Figueira de Castelo Rodrigo,Município,Público,,,, hospitais,0
2014,Figueira de Castelo Rodrigo,Município,Total,,,, hospitais,0
2014,Figueiró dos Vinhos,Município,Parceria público-privada,,,, hospitais,0
2014,Figueiró dos Vinhos,Município,Privado,,,, hospitais,0
2014,Figueiró dos Vinhos,Município,Público,,,, hospitais,0
2014,Figueiró dos Vinhos,Município,Total,,,, hospitais,0
2014,Fornos de Algodres,Município,Parceria público-privada,,,, hospitais,0
2014,Fornos de Algodres,Município,Privado,,,, hospitais,0
2014,Fornos de Algodres,Município,Público,,,, hospitais,0
2014,Fornos de Algodres,Município,Total,,,, hospitais,0
2014,Freixo de Espada à Cinta,Município,Parceria público-privada,,,, hospitais,0
2014,Freixo de Espada à Cinta,Município,Privado,,,, hospitais,0
2014,Freixo de Espada à Cinta,Município,Público,,,, hospitais,0
2014,Freixo de Espada à Cinta,Município,Total,,,, hospitais,0
2014,Fronteira,Município,Parceria público-privada,,,, hospitais,0
2014,Fronteira,Município,Privado,,,, hospitais,0
2014,Fronteira,Município,Público,,,, hospitais,0
2014,Fronteira,Município,Total,,,, hospitais,0
2014,Funchal,Município,Parceria público-privada,,,, hospitais,0
2014,Funchal,Município,Privado,,,, hospitais,6
2014,Funchal,Município,Público,,,, hospitais,3
2014,Funchal,Município,Total,,,, hospitais,9
2014,Fundão,Município,Parceria público-privada,,,, hospitais,0
2014,Fundão,Município,Privado,,,, hospitais,0
2014,Fundão,Município,Público,,,, hospitais,1
2014,Fundão,Município,Total,,,, hospitais,1
2014,Gavião,Município,Parceria público-privada,,,, hospitais,0
2014,Gavião,Município,Privado,,,, hospitais,0
2014,Gavião,Município,Público,,,, hospitais,0
2014,Gavião,Município,Total,,,, hospitais,0
2014,Góis,Município,Parceria público-privada,,,, hospitais,0
2014,Góis,Município,Privado,,,, hospitais,0
2014,Góis,Município,Público,,,, hospitais,0
2014,Góis,Município,Total,,,, hospitais,0
2014,Golegã,Município,Parceria público-privada,,,, hospitais,0
2014,Golegã,Município,Privado,,,, hospitais,0
