01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
2007,,Vila do Conde,Município,,,, pessoas por km2,,526.8
2007,,Vila do Porto,Município,,,, pessoas por km2,,57.7
2007,,Vila Flor,Município,,,, pessoas por km2,,26.8
2007,,Vila Franca de Xira,Município,,,, pessoas por km2,,418.2
2007,,Vila Franca do Campo,Município,,,, pessoas por km2,,144.1
2007,,Vila Nova da Barquinha,Município,,,, pessoas por km2,,150.2
2007,,Vila Nova de Cerveira,Município,,,, pessoas por km2,,84.8
2007,,Vila Nova de Famalicão,Município,,,, pessoas por km2,,660.3
2007,,Vila Nova de Foz Côa,Município,,,, pessoas por km2,,19.4
2007,,Vila Nova de Gaia,Município,,,, pessoas por km2,,1781.3
2007,,Vila Nova de Paiva,Município,,,, pessoas por km2,,31.3
2007,,Vila Nova de Poiares,Município,,,, pessoas por km2,,85.4
2007,,Vila Pouca de Aguiar,Município,,,, pessoas por km2,,31.7
2007,,Vila Real,Município,,,, pessoas por km2,,136.4
2007,,Vila Real de Santo António,Município,,,, pessoas por km2,,307.1
2007,,Vila Velha de Ródão,Município,,,, pessoas por km2,,11.2
2007,,Vila Verde,Município,,,, pessoas por km2,,209.8
2007,,Vila Viçosa,Município,,,, pessoas por km2,,43.9
2007,,Vimioso,Município,,,, pessoas por km2,,10.2
2007,,Vinhais,Município,,,, pessoas por km2,,13.9
2007,,Viseu,Município,,,, pessoas por km2,,193.0
2007,,Vizela,Município,,,, pessoas por km2,,956.6
2007,,Vouzela,Município,,,, pessoas por km2,,57.0
2008,,Abrantes,Município,,,, pessoas por km2,,56.1
2008,,Águeda,Município,,,, pessoas por km2,,143.8
2008,,Aguiar da Beira,Município,,,, pessoas por km2,,27.4
2008,,Alandroal,Município,,,, pessoas por km2,,11.1
2008,,Albergaria-a-Velha,Município,,,, pessoas por km2,,158.8
2008,,Albufeira,Município,,,, pessoas por km2,,276.7
2008,,Alcácer do Sal,Município,,,, pessoas por km2,,9.1
2008,,Alcanena,Município,,,, pessoas por km2,,110.5
2008,,Alcobaça,Município,,,, pessoas por km2,,139.2
2008,,Alcochete,Município,,,, pessoas por km2,,129.5
2008,,Alcoutim,Município,,,, pessoas por km2,,5.4
2008,,Alenquer,Município,,,, pessoas por km2,,139.9
2008,,Alfândega da Fé,Município,,,, pessoas por km2,,16.5
2008,,Alijó,Município,,,, pessoas por km2,,42.0
2008,,Aljezur,Município,,,, pessoas por km2,,17.8
2008,,Aljustrel,Município,,,, pessoas por km2,,20.8
2008,,Almada,Município,,,, pessoas por km2,,2446.6
2008,,Almeida,Município,,,, pessoas por km2,,14.5
2008,,Almeirim,Município,,,, pessoas por km2,,104.3
2008,,Almodôvar,Município,,,, pessoas por km2,,9.8
2008,,Alpiarça,Município,,,, pessoas por km2,,82.0
2008,,Alter do Chão,Município,,,, pessoas por km2,,10.2
2008,,Alvaiázere,Município,,,, pessoas por km2,,47.0
2008,,Alvito,Município,,,, pessoas por km2,,9.7
2008,,Amadora,Município,,,, pessoas por km2,,7374.4
2008,,Amarante,Município,,,, pessoas por km2,,190.3
2008,,Amares,Município,,,, pessoas por km2,,231.1
2008,,Anadia,Município,,,, pessoas por km2,,137.5
2008,,Angra do Heroísmo,Município,,,, pessoas por km2,,149.2
2008,,Ansião,Município,,,, pessoas por km2,,75.7
2008,,Arcos de Valdevez,Município,,,, pessoas por km2,,52.3
2008,,Arganil,Município,,,, pessoas por km2,,37.5
2008,,Armamar,Município,,,, pessoas por km2,,56.3
2008,,Arouca,Município,,,, pessoas por km2,,69.4
2008,,Arraiolos,Município,,,, pessoas por km2,,10.9
2008,,Arronches,Município,,,, pessoas por km2,,10.2
2008,,Arruda dos Vinhos,Município,,,, pessoas por km2,,164.1
2008,,Aveiro,Município,,,, pessoas por km2,,392.9
2008,,Avis,Município,,,, pessoas por km2,,7.8
2008,,Azambuja,Município,,,, pessoas por km2,,82.6
2008,,Baião,Município,,,, pessoas por km2,,120.8
2008,,Barcelos,Município,,,, pessoas por km2,,320.8
2008,,Barrancos,Município,,,, pessoas por km2,,11.0
2008,,Barreiro,Município,,,, pessoas por km2,,2170.6
2008,,Batalha,Município,,,, pessoas por km2,,151.9
2008,,Beja,Município,,,, pessoas por km2,,31.4
2008,,Belmonte,Município,,,, pessoas por km2,,59.2
2008,,Benavente,Município,,,, pessoas por km2,,53.6
2008,,Bombarral,Município,,,, pessoas por km2,,145.6
2008,,Borba,Município,,,, pessoas por km2,,51.3
2008,,Boticas,Município,,,, pessoas por km2,,18.3
2008,,Braga,Município,,,, pessoas por km2,,976.1
2008,,Bragança,Município,,,, pessoas por km2,,30.2
2008,,Cabeceiras de Basto,Município,,,, pessoas por km2,,70.7
2008,,Cadaval,Município,,,, pessoas por km2,,81.2
2008,,Caldas da Rainha,Município,,,, pessoas por km2,,201.2
2008,,Calheta [R.A.A.],Município,,,, pessoas por km2,,30.6
2008,,Calheta [R.A.M.],Município,,,, pessoas por km2,,105.0
2008,,Câmara de Lobos,Município,,,, pessoas por km2,,685.1
2008,,Caminha,Município,,,, pessoas por km2,,123.5
2008,,Campo Maior,Município,,,, pessoas por km2,,34.3
2008,,Cantanhede,Município,,,, pessoas por km2,,94.7
2008,,Carrazeda de Ansiães,Município,,,, pessoas por km2,,23.9
2008,,Carregal do Sal,Município,,,, pessoas por km2,,85.3
2008,,Cartaxo,Município,,,, pessoas por km2,,154.2
2008,,Cascais,Município,,,, pessoas por km2,,2048.0
2008,,Castanheira de Pêra,Município,,,, pessoas por km2,,49.6
2008,,Castelo Branco,Município,,,, pessoas por km2,,39.1
2008,,Castelo de Paiva,Município,,,, pessoas por km2,,148.0
2008,,Castelo de Vide,Município,,,, pessoas por km2,,13.3
2008,,Castro Daire,Município,,,, pessoas por km2,,41.5
2008,,Castro Marim,Município,,,, pessoas por km2,,22.4
2008,,Castro Verde,Município,,,, pessoas por km2,,13.0
2008,,Celorico da Beira,Município,,,, pessoas por km2,,32.3
2008,,Celorico de Basto,Município,,,, pessoas por km2,,112.0
2008,,Chamusca,Município,,,, pessoas por km2,,14.0
2008,,Chaves,Município,,,, pessoas por km2,,71.2
2008,,Cinfães,Município,,,, pessoas por km2,,87.7
2008,,Coimbra,Município,,,, pessoas por km2,,453.8
2008,,Condeixa-a-Nova,Município,,,, pessoas por km2,,120.9
2008,,Constância,Município,,,, pessoas por km2,,49.9
2008,,Coruche,Município,,,, pessoas por km2,,18.2
2008,,Corvo,Município,,,, pessoas por km2,,24.3
2008,,Covilhã,Município,,,, pessoas por km2,,94.7
2008,,Crato,Município,,,, pessoas por km2,,9.7
2008,,Cuba,Município,,,, pessoas por km2,,28.5
2008,,Elvas,Município,,,, pessoas por km2,,36.7
2008,,Entroncamento,Município,,,, pessoas por km2,,1448.5
2008,,Espinho,Município,,,, pessoas por km2,,1540.9
2008,,Esposende,Município,,,, pessoas por km2,,359.6
2008,,Estarreja,Município,,,, pessoas por km2,,252.7
2008,,Estremoz,Município,,,, pessoas por km2,,28.6
2008,,Évora,Município,,,, pessoas por km2,,43.5
2008,,Fafe,Município,,,, pessoas por km2,,234.5
2008,,Faro,Município,,,, pessoas por km2,,314.5
2008,,Felgueiras,Município,,,, pessoas por km2,,505.0
2008,,Ferreira do Alentejo,Município,,,, pessoas por km2,,13.0
2008,,Ferreira do Zêzere,Município,,,, pessoas por km2,,46.3
2008,,Figueira da Foz,Município,,,, pessoas por km2,,164.9
2008,,Figueira de Castelo Rodrigo,Município,,,, pessoas por km2,,12.7
2008,,Figueiró dos Vinhos,Município,,,, pessoas por km2,,37.1
2008,,Fornos de Algodres,Município,,,, pessoas por km2,,39.2
2008,,Freixo de Espada à Cinta,Município,,,, pessoas por km2,,15.9
2008,,Fronteira,Município,,,, pessoas por km2,,14.1
2008,,Funchal,Município,,,, pessoas por km2,,1459.7
2008,,Fundão,Município,,,, pessoas por km2,,42.6
2008,,Gavião,Município,,,, pessoas por km2,,14.6
2008,,Góis,Município,,,, pessoas por km2,,16.8
2008,,Golegã,Município,,,, pessoas por km2,,72.5
2008,,Gondomar,Município,,,, pessoas por km2,,1276.6
2008,,Gouveia,Município,,,, pessoas por km2,,48.4
2008,,Grândola,Município,,,, pessoas por km2,,18.5
2008,,Guarda,Município,,,, pessoas por km2,,60.5
2008,,Guimarães,Município,,,, pessoas por km2,,661.8
2008,,Horta,Município,,,, pessoas por km2,,87.0
2008,,Idanha-a-Nova,Município,,,, pessoas por km2,,7.2
2008,,Ílhavo,Município,,,, pessoas por km2,,523.2
2008,,Lagoa,Município,,,, pessoas por km2,,255.5
2008,,Lagoa [R.A.A.],Município,,,, pessoas por km2,,316.3
2008,,Lagos,Município,,,, pessoas por km2,,140.4
2008,,Lajes das Flores,Município,,,, pessoas por km2,,21.6
2008,,Lajes do Pico,Município,,,, pessoas por km2,,30.7
2008,,Lamego,Município,,,, pessoas por km2,,164.3
2008,,Leiria,Município,,,, pessoas por km2,,223.0
2008,,Lisboa,Município,,,, pessoas por km2,,6502.1
2008,,Loulé,Município,,,, pessoas por km2,,89.4
2008,,Loures,Município,,,, pessoas por km2,,1204.7
2008,,Lourinhã,Município,,,, pessoas por km2,,172.4
2008,,Lousã,Município,,,, pessoas por km2,,125.0
2008,,Lousada,Município,,,, pessoas por km2,,491.5
2008,,Mação,Município,,,, pessoas por km2,,19.0
2008,,Macedo de Cavaleiros,Município,,,, pessoas por km2,,23.2
2008,,Machico,Município,,,, pessoas por km2,,321.8
2008,,Madalena,Município,,,, pessoas por km2,,41.3
2008,,Mafra,Município,,,, pessoas por km2,,247.0
2008,,Maia,Município,,,, pessoas por km2,,1598.9
2008,,Mangualde,Município,,,, pessoas por km2,,92.0
2008,,Manteigas,Município,,,, pessoas por km2,,29.5
2008,,Marco de Canaveses,Município,,,, pessoas por km2,,265.7
2008,,Marinha Grande,Município,,,, pessoas por km2,,203.9
2008,,Marvão,Município,,,, pessoas por km2,,23.6
2008,,Matosinhos,Município,,,, pessoas por km2,,2806.1
2008,,Mealhada,Município,,,, pessoas por km2,,186.3
2008,,Mêda,Município,,,, pessoas por km2,,19.0
2008,,Melgaço,Município,,,, pessoas por km2,,39.6
2008,,Mértola,Município,,,, pessoas por km2,,5.9
2008,,Mesão Frio,Município,,,, pessoas por km2,,171.9
2008,,Mira,Município,,,, pessoas por km2,,101.6
2008,,Miranda do Corvo,Município,,,, pessoas por km2,,104.1
2008,,Miranda do Douro,Município,,,, pessoas por km2,,15.8
2008,,Mirandela,Município,,,, pessoas por km2,,37.0
2008,,Mogadouro,Município,,,, pessoas por km2,,13.0
2008,,Moimenta da Beira,Município,,,, pessoas por km2,,47.4
2008,,Moita,Município,,,, pessoas por km2,,1202.6
2008,,Monção,Município,,,, pessoas por km2,,92.2
2008,,Monchique,Município,,,, pessoas por km2,,15.8
2008,,Mondim de Basto,Município,,,, pessoas por km2,,45.2
2008,,Monforte,Município,,,, pessoas por km2,,8.0
2008,,Montalegre,Município,,,, pessoas por km2,,13.7
2008,,Montemor-o-Novo,Município,,,, pessoas por km2,,14.4
2008,,Montemor-o-Velho,Município,,,, pessoas por km2,,113.7
2008,,Montijo,Município,,,, pessoas por km2,,139.8
2008,,Mora,Município,,,, pessoas por km2,,11.7
2008,,Mortágua,Município,,,, pessoas por km2,,39.1
2008,,Moura,Município,,,, pessoas por km2,,16.2
2008,,Mourão,Município,,,, pessoas por km2,,10.0
2008,,Murça,Município,,,, pessoas por km2,,32.4
2008,,Murtosa,Município,,,, pessoas por km2,,142.3
2008,,Nazaré,Município,,,, pessoas por km2,,183.8
2008,,Nelas,Município,,,, pessoas por km2,,112.7
2008,,Nisa,Município,,,, pessoas por km2,,13.4
2008,,Nordeste,Município,,,, pessoas por km2,,49.7
2008,,Óbidos,Município,,,, pessoas por km2,,82.0
2008,,Odemira,Município,,,, pessoas por km2,,15.2
2008,,Odivelas,Município,,,, pessoas por km2,,5394.6
2008,,Oeiras,Município,,,, pessoas por km2,,3722.1
2008,,Oleiros,Município,,,, pessoas por km2,,12.6
2008,,Olhão,Município,,,, pessoas por km2,,339.5
2008,,Oliveira de Azeméis,Município,,,, pessoas por km2,,431.6
2008,,Oliveira de Frades,Município,,,, pessoas por km2,,71.3
2008,,Oliveira do Bairro,Município,,,, pessoas por km2,,259.9
2008,,Oliveira do Hospital,Município,,,, pessoas por km2,,90.6
2008,,Ourém,Município,,,, pessoas por km2,,111.0
2008,,Ourique,Município,,,, pessoas por km2,,8.4
2008,,Ovar,Município,,,, pessoas por km2,,376.4
2008,,Paços de Ferreira,Município,,,, pessoas por km2,,789.1
2008,,Palmela,Município,,,, pessoas por km2,,131.9
2008,,Pampilhosa da Serra,Município,,,, pessoas por km2,,11.8
2008,,Paredes,Município,,,, pessoas por km2,,553.3
2008,,Paredes de Coura,Município,,,, pessoas por km2,,67.2
2008,,Pedrógão Grande,Município,,,, pessoas por km2,,31.4
2008,,Penacova,Município,,,, pessoas por km2,,72.1
2008,,Penafiel,Município,,,, pessoas por km2,,342.5
2008,,Penalva do Castelo,Município,,,, pessoas por km2,,61.2
2008,,Penamacor,Município,,,, pessoas por km2,,10.5
2008,,Penedono,Município,,,, pessoas por km2,,23.0
2008,,Penela,Município,,,, pessoas por km2,,45.3
2008,,Peniche,Município,,,, pessoas por km2,,358.4
2008,,Peso da Régua,Município,,,, pessoas por km2,,185.5
2008,,Pinhel,Município,,,, pessoas por km2,,20.6
2008,,Pombal,Município,,,, pessoas por km2,,89.1
2008,,Ponta Delgada,Município,,,, pessoas por km2,,293.8
2008,,Ponta do Sol,Município,,,, pessoas por km2,,189.5
2008,,Ponte da Barca,Município,,,, pessoas por km2,,67.6
2008,,Ponte de Lima,Município,,,, pessoas por km2,,137.3
2008,,Ponte de Sor,Município,,,, pessoas por km2,,20.4
2008,,Portalegre,Município,,,, pessoas por km2,,56.5
2008,,Portel,Município,,,, pessoas por km2,,11.0
2008,,Portimão,Município,,,, pessoas por km2,,293.9
2008,,Porto,Município,,,, pessoas por km2,,5911.0
2008,,Porto de Mós,Município,,,, pessoas por km2,,93.2
2008,,Porto Moniz,Município,,,, pessoas por km2,,33.5
2008,,Porto Santo,Município,,,, pessoas por km2,,124.8
2008,,Póvoa de Lanhoso,Município,,,, pessoas por km2,,167.4
2008,,Póvoa de Varzim,Município,,,, pessoas por km2,,777.1
2008,,Povoação,Município,,,, pessoas por km2,,60.5
2008,,Proença-a-Nova,Município,,,, pessoas por km2,,21.9
2008,,Redondo,Município,,,, pessoas por km2,,19.2
2008,,Reguengos de Monsaraz,Município,,,, pessoas por km2,,23.6
2008,,Resende,Município,,,, pessoas por km2,,94.5
2008,,Ribeira Brava,Município,,,, pessoas por km2,,204.0
2008,,Ribeira de Pena,Município,,,, pessoas por km2,,31.3
2008,,Ribeira Grande,Município,,,, pessoas por km2,,174.2
2008,,Rio Maior,Município,,,, pessoas por km2,,77.9
2008,,Sabrosa,Município,,,, pessoas por km2,,41.7
2008,,Sabugal,Município,,,, pessoas por km2,,15.9
2008,,Salvaterra de Magos,Município,,,, pessoas por km2,,89.7
2008,,Santa Comba Dão,Município,,,, pessoas por km2,,105.6
2008,,Santa Cruz,Município,,,, pessoas por km2,,496.9
2008,,Santa Cruz da Graciosa,Município,,,, pessoas por km2,,74.1
2008,,Santa Cruz das Flores,Município,,,, pessoas por km2,,33.0
2008,,Santa Maria da Feira,Município,,,, pessoas por km2,,646.4
2008,,Santa Marta de Penaguião,Município,,,, pessoas por km2,,110.2
2008,,Santana,Município,,,, pessoas por km2,,83.8
2008,,Santarém,Município,,,, pessoas por km2,,112.1
2008,,Santiago do Cacém,Município,,,, pessoas por km2,,28.4
2008,,Santo Tirso,Município,,,, pessoas por km2,,529.3
2008,,São Brás de Alportel,Município,,,, pessoas por km2,,68.7
2008,,São João da Madeira,Município,,,, pessoas por km2,,2736.0
2008,,São João da Pesqueira,Município,,,, pessoas por km2,,30.4
2008,,São Pedro do Sul,Município,,,, pessoas por km2,,49.6
2008,,São Roque do Pico,Município,,,, pessoas por km2,,24.2
2008,,São Vicente,Município,,,, pessoas por km2,,74.6
2008,,Sardoal,Município,,,, pessoas por km2,,43.3
2008,,Sátão,Município,,,, pessoas por km2,,62.9
2008,,Seia,Município,,,, pessoas por km2,,58.5
2008,,Seixal,Município,,,, pessoas por km2,,1643.3
2008,,Sernancelhe,Município,,,, pessoas por km2,,25.4
2008,,Serpa,Município,,,, pessoas por km2,,14.4
2008,,Sertã,Município,,,, pessoas por km2,,36.1
2008,,Sesimbra,Município,,,, pessoas por km2,,241.7
2008,,Setúbal,Município,,,, pessoas por km2,,698.1
2008,,Sever do Vouga,Município,,,, pessoas por km2,,96.4
2008,,Silves,Município,,,, pessoas por km2,,53.6
2008,,Sines,Município,,,, pessoas por km2,,69.7
2008,,Sintra,Município,,,, pessoas por km2,,1177.4
2008,,Sobral de Monte Agraço,Município,,,, pessoas por km2,,191.0
2008,,Soure,Município,,,, pessoas por km2,,74.2
2008,,Sousel,Município,,,, pessoas por km2,,18.9
2008,,Tábua,Município,,,, pessoas por km2,,61.4
2008,,Tabuaço,Município,,,, pessoas por km2,,48.3
2008,,Tarouca,Município,,,, pessoas por km2,,81.5
2008,,Tavira,Município,,,, pessoas por km2,,42.8
2008,,Terras de Bouro,Município,,,, pessoas por km2,,27.3
2008,,Tomar,Município,,,, pessoas por km2,,117.5
2008,,Tondela,Município,,,, pessoas por km2,,79.6
2008,,Torre de Moncorvo,Município,,,, pessoas por km2,,16.7
2008,,Torres Novas,Município,,,, pessoas por km2,,136.7
2008,,Torres Vedras,Município,,,, pessoas por km2,,192.3
2008,,Trancoso,Município,,,, pessoas por km2,,28.0
2008,,Trofa,Município,,,, pessoas por km2,,541.5
2008,,Vagos,Município,,,, pessoas por km2,,138.1
2008,,Vale de Cambra,Município,,,, pessoas por km2,,159.5
2008,,Valença,Município,,,, pessoas por km2,,121.1
2008,,Valongo,Município,,,, pessoas por km2,,1234.5
2008,,Valpaços,Município,,,, pessoas por km2,,32.1
2008,,Velas,Município,,,, pessoas por km2,,46.7
2008,,Vendas Novas,Município,,,, pessoas por km2,,53.4
2008,,Viana do Alentejo,Município,,,, pessoas por km2,,14.6
2008,,Viana do Castelo,Município,,,, pessoas por km2,,280.4
2008,,Vidigueira,Município,,,, pessoas por km2,,18.9
2008,,Vieira do Minho,Município,,,, pessoas por km2,,61.6
2008,,Vila da Praia da Vitória,Município,,,, pessoas por km2,,130.2
2008,,Vila de Rei,Município,,,, pessoas por km2,,18.1
2008,,Vila do Bispo,Município,,,, pessoas por km2,,29.4
2008,,Vila do Conde,Município,,,, pessoas por km2,,529.4
2008,,Vila do Porto,Município,,,, pessoas por km2,,57.7
2008,,Vila Flor,Município,,,, pessoas por km2,,26.2
2008,,Vila Franca de Xira,Município,,,, pessoas por km2,,422.7
2008,,Vila Franca do Campo,Município,,,, pessoas por km2,,144.1
2008,,Vila Nova da Barquinha,Município,,,, pessoas por km2,,149.2
2008,,Vila Nova de Cerveira,Município,,,, pessoas por km2,,85.1
2008,,Vila Nova de Famalicão,Município,,,, pessoas por km2,,662.3
2008,,Vila Nova de Foz Côa,Município,,,, pessoas por km2,,19.0
2008,,Vila Nova de Gaia,Município,,,, pessoas por km2,,1788.9
2008,,Vila Nova de Paiva,Município,,,, pessoas por km2,,30.8
2008,,Vila Nova de Poiares,Município,,,, pessoas por km2,,85.9
2008,,Vila Pouca de Aguiar,Município,,,, pessoas por km2,,31.2
2008,,Vila Real,Município,,,, pessoas por km2,,136.5
2008,,Vila Real de Santo António,Município,,,, pessoas por km2,,309.5
2008,,Vila Velha de Ródão,Município,,,, pessoas por km2,,11.0
2008,,Vila Verde,Município,,,, pessoas por km2,,209.8
2008,,Vila Viçosa,Município,,,, pessoas por km2,,43.5
2008,,Vimioso,Município,,,, pessoas por km2,,10.0
2008,,Vinhais,Município,,,, pessoas por km2,,13.6
2008,,Viseu,Município,,,, pessoas por km2,,194.0
2008,,Vizela,Município,,,, pessoas por km2,,958.7
2008,,Vouzela,Município,,,, pessoas por km2,,56.3
2009,,Abrantes,Município,,,, pessoas por km2,,55.7
2009,,Águeda,Município,,,, pessoas por km2,,143.1
2009,,Aguiar da Beira,Município,,,, pessoas por km2,,27.0
2009,,Alandroal,Município,,,, pessoas por km2,,11.0
2009,,Albergaria-a-Velha,Município,,,, pessoas por km2,,158.9
2009,,Albufeira,Município,,,, pessoas por km2,,283.5
2009,,Alcácer do Sal,Município,,,, pessoas por km2,,8.8
2009,,Alcanena,Município,,,, pessoas por km2,,109.8
2009,,Alcobaça,Município,,,, pessoas por km2,,139.3
2009,,Alcochete,Município,,,, pessoas por km2,,133.2
2009,,Alcoutim,Município,,,, pessoas por km2,,5.2
2009,,Alenquer,Município,,,, pessoas por km2,,141.2
2009,,Alfândega da Fé,Município,,,, pessoas por km2,,16.2
2009,,Alijó,Município,,,, pessoas por km2,,41.1
2009,,Aljezur,Município,,,, pessoas por km2,,18.0
2009,,Aljustrel,Município,,,, pessoas por km2,,20.5
2009,,Almada,Município,,,, pessoas por km2,,2464.8
2009,,Almeida,Município,,,, pessoas por km2,,14.3
2009,,Almeirim,Município,,,, pessoas por km2,,104.9
2009,,Almodôvar,Município,,,, pessoas por km2,,9.7
2009,,Alpiarça,Município,,,, pessoas por km2,,81.6
2009,,Alter do Chão,Município,,,, pessoas por km2,,10.0
2009,,Alvaiázere,Município,,,, pessoas por km2,,46.2
2009,,Alvito,Município,,,, pessoas por km2,,9.6
2009,,Amadora,Município,,,, pessoas por km2,,7370.3
2009,,Amarante,Município,,,, pessoas por km2,,188.9
2009,,Amares,Município,,,, pessoas por km2,,231.2
2009,,Anadia,Município,,,, pessoas por km2,,136.2
2009,,Angra do Heroísmo,Município,,,, pessoas por km2,,148.8
2009,,Ansião,Município,,,, pessoas por km2,,75.4
2009,,Arcos de Valdevez,Município,,,, pessoas por km2,,51.8
2009,,Arganil,Município,,,, pessoas por km2,,37.1
2009,,Armamar,Município,,,, pessoas por km2,,55.2
2009,,Arouca,Município,,,, pessoas por km2,,68.8
2009,,Arraiolos,Município,,,, pessoas por km2,,10.8
2009,,Arronches,Município,,,, pessoas por km2,,10.2
2009,,Arruda dos Vinhos,Município,,,, pessoas por km2,,168.0
2009,,Aveiro,Município,,,, pessoas por km2,,395.4
2009,,Avis,Município,,,, pessoas por km2,,7.7
2009,,Azambuja,Município,,,, pessoas por km2,,82.9
2009,,Baião,Município,,,, pessoas por km2,,119.5
2009,,Barcelos,Município,,,, pessoas por km2,,319.7
2009,,Barrancos,Município,,,, pessoas por km2,,11.0
2009,,Barreiro,Município,,,, pessoas por km2,,2170.1
2009,,Batalha,Município,,,, pessoas por km2,,152.4
2009,,Beja,Município,,,, pessoas por km2,,31.4
2009,,Belmonte,Município,,,, pessoas por km2,,58.5
2009,,Benavente,Município,,,, pessoas por km2,,54.6
2009,,Bombarral,Município,,,, pessoas por km2,,145.6
2009,,Borba,Município,,,, pessoas por km2,,51.1
2009,,Boticas,Município,,,, pessoas por km2,,18.2
2009,,Braga,Município,,,, pessoas por km2,,983.7
2009,,Bragança,Município,,,, pessoas por km2,,30.2
2009,,Cabeceiras de Basto,Município,,,, pessoas por km2,,70.0
2009,,Cadaval,Município,,,, pessoas por km2,,81.4
2009,,Caldas da Rainha,Município,,,, pessoas por km2,,201.9
2009,,Calheta [R.A.A.],Município,,,, pessoas por km2,,30.4
2009,,Calheta [R.A.M.],Município,,,, pessoas por km2,,104.3
2009,,Câmara de Lobos,Município,,,, pessoas por km2,,684.9
2009,,Caminha,Município,,,, pessoas por km2,,123.3
2009,,Campo Maior,Município,,,, pessoas por km2,,34.4
2009,,Cantanhede,Município,,,, pessoas por km2,,94.4
2009,,Carrazeda de Ansiães,Município,,,, pessoas por km2,,23.5
2009,,Carregal do Sal,Município,,,, pessoas por km2,,84.9
2009,,Cartaxo,Município,,,, pessoas por km2,,154.7
2009,,Cascais,Município,,,, pessoas por km2,,2085.2
2009,,Castanheira de Pêra,Município,,,, pessoas por km2,,48.9
2009,,Castelo Branco,Município,,,, pessoas por km2,,39.1
2009,,Castelo de Paiva,Município,,,, pessoas por km2,,146.9
2009,,Castelo de Vide,Município,,,, pessoas por km2,,13.1
2009,,Castro Daire,Município,,,, pessoas por km2,,41.1
2009,,Castro Marim,Município,,,, pessoas por km2,,22.4
2009,,Castro Verde,Município,,,, pessoas por km2,,12.9
2009,,Celorico da Beira,Município,,,, pessoas por km2,,31.8
2009,,Celorico de Basto,Município,,,, pessoas por km2,,111.7
2009,,Chamusca,Município,,,, pessoas por km2,,13.8
2009,,Chaves,Município,,,, pessoas por km2,,70.7
2009,,Cinfães,Município,,,, pessoas por km2,,86.7
2009,,Coimbra,Município,,,, pessoas por km2,,451.8
2009,,Condeixa-a-Nova,Município,,,, pessoas por km2,,122.2
2009,,Constância,Município,,,, pessoas por km2,,50.1
2009,,Coruche,Município,,,, pessoas por km2,,18.1
2009,,Corvo,Município,,,, pessoas por km2,,24.4
2009,,Covilhã,Município,,,, pessoas por km2,,94.1
2009,,Crato,Município,,,, pessoas por km2,,9.5
2009,,Cuba,Município,,,, pessoas por km2,,28.5
2009,,Elvas,Município,,,, pessoas por km2,,36.7
2009,,Entroncamento,Município,,,, pessoas por km2,,1462.3
2009,,Espinho,Município,,,, pessoas por km2,,1526.8
2009,,Esposende,Município,,,, pessoas por km2,,359.9
2009,,Estarreja,Município,,,, pessoas por km2,,251.2
2009,,Estremoz,Município,,,, pessoas por km2,,28.2
2009,,Évora,Município,,,, pessoas por km2,,43.4
2009,,Fafe,Município,,,, pessoas por km2,,233.2
2009,,Faro,Município,,,, pessoas por km2,,317.6
2009,,Felgueiras,Município,,,, pessoas por km2,,504.1
2009,,Ferreira do Alentejo,Município,,,, pessoas por km2,,12.9
2009,,Ferreira do Zêzere,Município,,,, pessoas por km2,,45.8
2009,,Figueira da Foz,Município,,,, pessoas por km2,,164.6
2009,,Figueira de Castelo Rodrigo,Município,,,, pessoas por km2,,12.6
2009,,Figueiró dos Vinhos,Município,,,, pessoas por km2,,36.4
2009,,Fornos de Algodres,Município,,,, pessoas por km2,,38.7
2009,,Freixo de Espada à Cinta,Município,,,, pessoas por km2,,15.7
2009,,Fronteira,Município,,,, pessoas por km2,,14.0
2009,,Funchal,Município,,,, pessoas por km2,,1465.7
2009,,Fundão,Município,,,, pessoas por km2,,42.3
2009,,Gavião,Município,,,, pessoas por km2,,14.3
2009,,Góis,Município,,,, pessoas por km2,,16.5
2009,,Golegã,Município,,,, pessoas por km2,,71.9
2009,,Gondomar,Município,,,, pessoas por km2,,1277.0
2009,,Gouveia,Município,,,, pessoas por km2,,47.7
2009,,Grândola,Município,,,, pessoas por km2,,18.1
2009,,Guarda,Município,,,, pessoas por km2,,60.2
2009,,Guimarães,Município,,,, pessoas por km2,,659.7
2009,,Horta,Município,,,, pessoas por km2,,86.8
2009,,Idanha-a-Nova,Município,,,, pessoas por km2,,7.1
2009,,Ílhavo,Município,,,, pessoas por km2,,524.6
2009,,Lagoa,Município,,,, pessoas por km2,,258.0
2009,,Lagoa [R.A.A.],Município,,,, pessoas por km2,,316.3
2009,,Lagos,Município,,,, pessoas por km2,,143.2
2009,,Lajes das Flores,Município,,,, pessoas por km2,,21.6
2009,,Lajes do Pico,Município,,,, pessoas por km2,,30.6
2009,,Lamego,Município,,,, pessoas por km2,,163.2
2009,,Leiria,Município,,,, pessoas por km2,,223.9
2009,,Lisboa,Município,,,, pessoas por km2,,6476.6
2009,,Loulé,Município,,,, pessoas por km2,,91.0
2009,,Loures,Município,,,, pessoas por km2,,1207.6
2009,,Lourinhã,Município,,,, pessoas por km2,,173.8
